Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
33113.11214825911,-0.002089922378263357,-10.19790099197052,-85.65578450945145
34673.68504525318,0.0001691455125967512,-10.58623844401572,-86.26178298105174
36307.80547701016,0.001372800115313406,-10.97068242100366,-86.93194435333299
38018.93963205613,0.002365091635851941,-11.35806078107987,-87.51697782075229
39810.71705534974,0.003282010447282356,-11.75158683151239,-88.16306132067479
41686.93834703355,0.006620337308246122,-12.13893546223482,-88.82525707168816
43651.58322401661,0.00654646519486274,-12.5316398469938,-89.41831393315474
45708.81896148753,0.009966765559287329,-12.91865427461197,-90.07749661420692
47863.00923226384,0.006602880223458729,-13.31498706787761,-90.69495134737429
50118.72336272725,0.007414110887653857,-13.70777117667418,-91.3239279990525
52480.74602497726,0.01568611942079693,-14.1009756042088,-91.98053787830553
54954.08738576247,0.01826328160227916,-14.49174666309819,-92.58819771267292
57543.99373371572,0.0197870254619538,-14.88944178271421,-93.25604527528537
60255.95860743577,0.02525015756159089,-15.28507350561944,-93.91063649304294
63095.73444801934,0.02266285410002878,-15.68263836434085,-94.60963921444841
66069.34480075959,0.02785375242867692,-16.08411531068894,-95.28813195309152
69183.09709189367,0.03025247532310757,-16.48117810714792,-95.99116872488332
72443.59600749903,0.03557406300039267,-16.87478605438967,-96.72427351293373
75857.75750291838,0.03146193169588304,-17.27928128206442,-97.39135415928968
79432.82347242816,0.02219695072777002,-17.67898344711269,-98.13084394508169
83176.37711026715,0.02774187208105137,-18.08539030802589,-98.87527965042119
87096.35899560807,0.03340251124349052,-18.48973498618804,-99.72315985490397
91201.083935591,0.0354220370845654,-18.88162265775955,-100.4557190247767
95499.25860214359,0.03287584524308889,-19.29424021438725,-101.3000435838593
100000,0.04096169644320143,-19.70717463692769,-102.1275771211928
