Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
19952.62314968881,0.01812484426539627,-19.33553043110913,-158.5653604521897
20892.9613085404,0.01899139351312531,-20.12061705419835,-159.6976067703642
21877.61623949554,0.02068578643249372,-20.90515085270683,-160.7957876929898
22908.67652767773,0.02138770125572982,-21.68636650581168,-161.9036377474545
23988.32919019491,0.02109367573827573,-22.46729333413959,-162.9756142078807
25118.86431509582,0.0119518971071683,-23.25836805277265,-163.9904438672149
26302.67991895383,0.0237793994496304,-24.05488634465204,-164.9638636191004
27542.28703338168,0.02456061836155984,-24.82570539054903,-166.0601678126382
28840.31503126606,0.01547653418155594,-25.6315222789826,-167.0164874768188
30199.51720402018,0.02778351774545079,-26.40221357295555,-167.911068939798
31622.77660168381,0.02936651768839293,-27.18734908516296,-169.0279072027292
33113.11214825911,0.03042342499743559,-27.97526429232758,-170.0275264451492
34673.68504525318,0.03242432968011728,-28.76427820810649,-171.0001417231244
36307.80547701016,0.03260644360740543,-29.55708801392777,-172.2651666630901
38018.93963205613,0.03209676570693992,-30.33362010646668,-173.2556543065736
39810.71705534974,0.03457786967053911,-31.11216329746204,-174.3889354596164
41686.93834703355,0.03695949645269964,-31.9366689928266,-175.5390860985557
43651.58322401661,0.03774291583048626,-32.69799186094316,-176.9858173136056
45708.81896148753,0.04206094410925101,-33.47376372649983,-177.8749690542536
47863.00923226384,0.03859811210770814,-34.23853588084604,-179.3063703228216
50118.72336272725,0.04062077212310086,-34.99890525013327,-181.1693006434709
52480.74602497726,0.04662117943142796,-35.74212662403621,-182.6310090299402
54954.08738576247,0.04793412839512592,-36.58233851307387,-184.5087697319142
57543.99373371572,0.05283366501399083,-37.31509538435239,-186.769629047892
60255.95860743577,0.05425759893230148,-38.08187381244343,-187.8951851944847
63095.73444801934,0.0551784455646443,-38.62775991815342,-190.6695577390597
66069.34480075959,0.05590565356065037,-39.55362084227094,-194.093091292328
69183.09709189367,0.06078813388724519,-40.04622467738042,-195.0031196560196
72443.59600749903,0.06579213073446626,-40.66802698011733,-198.629923751021
75857.75750291838,0.06315040777372632,-41.40848639073384,-202.5666736714041
79432.82347242816,0.05324097549296385,-41.84975850077893,-205.2855107046888
83176.37711026715,0.06095709162152901,-42.39961556204561,-207.1641748949797
87096.35899560807,0.06483006953418953,-42.73075468474732,-211.9571484126841
91201.083935591,0.06801447896910824,-43.12208861301777,-216.8003939620243
95499.25860214359,0.06368108219482904,-43.47766051448702,-218.2600059355254
100000,0.07377789219578368,-43.55101167595869,-224.3428230563114
